Identifier,UniqueId,Name,Description,ReferencePointPeriods_0_StandardIdentifier,ReferencePointPeriods_0_IsMeasuredAgainstLocalAssumedDatum,ReferencePointPeriods_0_ValidFrom,ReferencePointPeriods_0_Unit,ReferencePointPeriods_0_Elevation,ReferencePointPeriods_0_Uncertainty,ReferencePointPeriods_0_MeasurementDirection,ReferencePointPeriods_0_AppliedTime,ReferencePointPeriods_0_AppliedByUser,PrimarySinceDate,ReferencePointPeriods_0_Comment,ReferencePointPeriods_1_IsMeasuredAgainstLocalAssumedDatum,ReferencePointPeriods_1_ValidFrom,ReferencePointPeriods_1_Unit,ReferencePointPeriods_1_Elevation,ReferencePointPeriods_1_MeasurementDirection,ReferencePointPeriods_1_AppliedTime,ReferencePointPeriods_1_AppliedByUser,Latitude,Longitude,ReferencePointPeriods_0_Method,DecommissionedDate,DecommissionedReason,ReferencePointPeriods_1_StandardIdentifier,ReferencePointPeriods_1_Comment,DisplayOrder
000075,0a207c883b1e47ac9638a93dcd39e2d7,Ref point is 2ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,2,,FromBottomToTop,2021-04-30T22:42:46.1898720+00:00,admin,,,,,,,,,,,,,,,,,
000075,a7f02a2165614c1f968d87dfbd2c1448,TO 2 inch PVC casing,same as Ref point is 2.25ft above LSD,NAVD88,FALSE,0001-01-01T00:00:00.0000000+00:00,ft,19.25,,FromBottomToTop,2023-08-14T20:36:26.6803060+00:00,k_price,,,,,,,,,,,,,,,,,1
000076,c6ab224d90b740fab994e01891241479,Ref point is 1ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1,,FromBottomToTop,2021-04-30T22:42:46.2133970+00:00,admin,,,,,,,,,,,,,,,,,
000080,adceaa7fb84845be91a549b2dfda9557,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:42:46.2321120+00:00,admin,,,,,,,,,,,,,,,,,
000080,478c5447203944439bbf2b057349baad,Ref point is 2ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,2,,FromBottomToTop,2021-04-30T22:42:46.2487760+00:00,admin,,,,,,,,,,,,,,,,,
000090,3f065c7cb9a84536ab2ad44039e00717,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:42:46.2667200+00:00,admin,,,,,,,,,,,,,,,,,
000091,93fab93d5a194e2fb0a5385a8f119df7,Ref point is 1ft below LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,-1,,FromBottomToTop,2021-04-30T22:42:46.2851550+00:00,admin,,,,,,,,,,,,,,,,,
000092,5bf15757481441b8ae0c2a3c65c9ce8c,Ref point is 0.65ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0.65,,FromBottomToTop,2021-04-30T22:42:46.3024622+00:00,admin,,,,,,,,,,,,,,,,,
000092,ae518bc321a446498b71c1af73c72f54,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:42:46.3187830+00:00,admin,,,,,,,,,,,,,,,,,
000092,ef2e55a2800e470a97f5f85830b6f4f3,Ref point is 1.3ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1.3,,FromBottomToTop,2021-04-30T22:42:46.3332592+00:00,admin,,,,,,,,,,,,,,,,,
000093,52f1ff46410741cd8d31c37d1b71bd10,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:42:46.3505710+00:00,admin,,,,,,,,,,,,,,,,,
000093,503a72e5481548e6a513649aa068447f,Ref point is 1.2ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1.2,,FromBottomToTop,2021-04-30T22:42:46.3669022+00:00,admin,,,,,,,,,,,,,,,,,
000094,87738a45ca2b4735b8f09b47f06ecf87,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:42:46.3862820+00:00,admin,,,,,,,,,,,,,,,,,
000095,bbed82047154425582e8b306c85667fc,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:42:46.4045640+00:00,admin,,,,,,,,,,,,,,,,,
000095,d8911383b26c415e836aee0fed831c26,Ref point is 1.1ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1.1,,FromBottomToTop,2021-04-30T22:42:46.4204220+00:00,admin,,,,,,,,,,,,,,,,,
000095,174ffebb082b46e9b7e480b862e3e2e3,Ref point is 2ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,2,,FromBottomToTop,2021-04-30T22:42:46.4360810+00:00,admin,,,,,,,,,,,,,,,,,
000096,8abad8fe4829433082e97e6d3f60c7ce,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:42:46.4547390+00:00,admin,,,,,,,,,,,,,,,,,
000097,84b75a660fbf4487b5d0738c291c5017,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:42:46.4764400+00:00,admin,,,,,,,,,,,,,,,,,
000098,11f1574893d24d40bce7a9c715e52293,Ref point is 1.68ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1.68,,FromBottomToTop,2021-04-30T22:42:46.4970000+00:00,admin,,,,,,,,,,,,,,,,,
000099,f2e946cd1e35402ebf0c71f5b41ce2c0,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:42:46.5165740+00:00,admin,,,,,,,,,,,,,,,,,
000101,fbfa4b0143ed46f8ac7aad122d7d78e1,Ref point is 0.7ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0.7,,FromBottomToTop,2021-04-30T22:42:46.5345990+00:00,admin,,,,,,,,,,,,,,,,,
000101,d42ee637fedc4afb8212962b3bb698a4,Ref point is 1.35ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1.35,,FromBottomToTop,2021-04-30T22:42:46.5500450+00:00,admin,,,,,,,,,,,,,,,,,
000102,0d51670179fa4217b016a1c912340304,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:42:46.5686620+00:00,admin,,,,,,,,,,,,,,,,,
000103,4fc70f513dac49ae8bb75d83aa59af2e,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:42:46.5872980+00:00,admin,,,,,,,,,,,,,,,,,
000105,2b64932fd18e4197b24130a59fe24b11,Ref point is 1ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1,,FromBottomToTop,2021-04-30T22:42:46.6054780+00:00,admin,,,,,,,,,,,,,,,,,
000106,8be6cc48014a4162863e8ce1750435c4,Ref point is 2.42ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,2.42,,FromBottomToTop,2021-04-30T22:42:46.6236100+00:00,admin,,,,,,,,,,,,,,,,,
000108,bef4c09833d049b784be845cb7d1f67b,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:42:46.6415510+00:00,admin,,,,,,,,,,,,,,,,,
000111,fc7116f484124e658085347e2396fb09,Ref point is 0.21ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0.21,,FromBottomToTop,2021-04-30T22:42:46.6609190+00:00,admin,,,,,,,,,,,,,,,,,
000111,835d6250551e409687390e3ea3723ac8,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:42:46.6767970+00:00,admin,,,,,,,,,,,,,,,,,
000111,13208d3d0fe846c08ba7d6777b040433,Ref point is 1.25ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1.25,,FromBottomToTop,2021-04-30T22:42:46.6932390+00:00,admin,,,,,,,,,,,,,,,,,
000111,e68f72badc4846b7b49f8fba5b14a9b5,Ref point is 3.6ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,3.6,,FromBottomToTop,2021-04-30T22:42:46.7094870+00:00,admin,,,,,,,,,,,,,,,,,
000111,21b45b1911bd4a3499bc5730ebb41f1f,Ref point is 3.73ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,3.73,,FromBottomToTop,2021-04-30T22:42:46.7250270+00:00,admin,,,,,,,,,,,,,,,,,
000113,a8868b70b2734f50b1ffb36d3f0870e6,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:42:46.7431560+00:00,admin,,,,,,,,,,,,,,,,,
000117,1460d2ff40e04bf788767546c7283489,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:42:46.7624970+00:00,admin,,,,,,,,,,,,,,,,,
000118,fdca55f15a444a5481a5987a3c5564ba,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:42:46.7804750+00:00,admin,,,,,,,,,,,,,,,,,
000120,a0e0732a29254ac6ad94c77962b36b51,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:42:46.7989150+00:00,admin,,,,,,,,,,,,,,,,,
000123,d730bf44683e41d3b2f62720a09d0684,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:42:46.8167550+00:00,admin,,,,,,,,,,,,,,,,,
000127,74e048a101784f5085b294454df0ab3e,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:42:46.8357160+00:00,admin,,,,,,,,,,,,,,,,,
000127,40e5066150e14ebea6c3eb38f66e5aae,Ref point is 2ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,2,,FromBottomToTop,2021-04-30T22:42:46.8514710+00:00,admin,,,,,,,,,,,,,,,,,
000128,61e4e22da52345bd92d42f1a42632c9f,Ref point is 1ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1,,FromBottomToTop,2021-04-30T22:42:46.8696130+00:00,admin,,,,,,,,,,,,,,,,,
000129,806bc71d61564c09863b25c8a2a84b38,Ref point is 2ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,2,,FromBottomToTop,2021-04-30T22:42:46.8874928+00:00,admin,,,,,,,,,,,,,,,,,
000131,2683dfb37aa340f98c9f5b8bfaa4f5b4,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:42:46.9062728+00:00,admin,,,,,,,,,,,,,,,,,
000132,cb73546df2504544bbfad27b6fb99d02,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:42:46.9249780+00:00,admin,,,,,,,,,,,,,,,,,
000134,11c1f0ad51794089b0c7bc637bef50a1,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:42:46.9451910+00:00,admin,,,,,,,,,,,,,,,,,
000134,ff5aca184618479aa40315aa3806c8ee,Ref point is 1.4ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1.4,,FromBottomToTop,2021-04-30T22:42:46.9609808+00:00,admin,,,,,,,,,,,,,,,,,
000141,cd9368bcc2c9460aabc9ebb8c44366dc,Ref point is 0.85ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0.85,,FromBottomToTop,2021-04-30T22:42:46.9806920+00:00,admin,,,,,,,,,,,,,,,,,
000141,7db56b0e248c40f28c5e5dd5c610e2d3,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:42:46.9978470+00:00,admin,,,,,,,,,,,,,,,,,
000144,f5fc97163ee54eb38ec8155c379ac906,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:42:47.0172740+00:00,admin,,,,,,,,,,,,,,,,,
000149,c7056f274f074da48cae4c26eea2378b,Ref point is 0.66ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0.66,,FromBottomToTop,2021-04-30T22:42:47.0362920+00:00,admin,,,,,,,,,,,,,,,,,
000149,bcceb9ad9ad44223a35ae21151045b2c,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:42:47.0530710+00:00,admin,,,,,,,,,,,,,,,,,
000150,5a4da334af88410387a15c1257d34e97,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:42:47.0737300+00:00,admin,,,,,,,,,,,,,,,,,
000152,cd33f6ae43f944faa70cfafae8142b26,Ref point is 0.8ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0.8,,FromBottomToTop,2021-04-30T22:42:47.0935600+00:00,admin,,,,,,,,,,,,,,,,,
000153,a670fcccc7d146daac15f62e8eb47fe5,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:42:47.1131920+00:00,admin,,,,,,,,,,,,,,,,,
000154,29335b0a0eee4934896114fc0e0e506b,Ref point is 1ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1,,FromBottomToTop,2021-04-30T22:42:47.1331660+00:00,admin,,,,,,,,,,,,,,,,,
000158,ea767aea474d4cba8df5a69e2515c455,Ref point is 1ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1,,FromBottomToTop,2021-04-30T22:42:47.1555970+00:00,admin,,,,,,,,,,,,,,,,,
000161,bd499442b39b41c7bde4d8ea3027bee7,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:42:47.1745830+00:00,admin,,,,,,,,,,,,,,,,,
000166,f92b2cc6526041a192e0de5b3eb9e6c9,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:42:47.1931520+00:00,admin,,,,,,,,,,,,,,,,,
000166,e4420ef1446b41ee8dbd34424e63e127,Ref point is 2ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,2,,FromBottomToTop,2021-04-30T22:42:47.2093920+00:00,admin,,,,,,,,,,,,,,,,,
000171,a1ca142369744b2d9236655140269654,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:42:47.2282640+00:00,admin,,,,,,,,,,,,,,,,,
000173,0a2dd74107734a52ba43306e502e0600,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:42:47.2473970+00:00,admin,,,,,,,,,,,,,,,,,
000174,2b60ba6a17044a39bbabf94a72959b3a,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:42:47.2676240+00:00,admin,,,,,,,,,,,,,,,,,
000174,bb50154842a64f3ebf3cf1e68d273889,Ref point is 1.6ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1.6,,FromBottomToTop,2021-04-30T22:42:47.2847640+00:00,admin,,,,,,,,,,,,,,,,,
000175,db6f0ea21ade4123a4a712d934650ef7,Ref point is 0.8ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0.8,,FromBottomToTop,2021-04-30T22:42:47.3044520+00:00,admin,,,,,,,,,,,,,,,,,
000176,25d5b9b29cf843babfa9c7234481a324,Ref point is 1.67ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1.67,,FromBottomToTop,2021-04-30T22:42:47.3247300+00:00,admin,,,,,,,,,,,,,,,,,
000177,0995773e143848718e15425bfaae7b72,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:42:47.3428610+00:00,admin,,,,,,,,,,,,,,,,,
000182,2a4a3aa9968741faa8a43c5a3ef98142,NGVD29 0ft,,NGVD29,FALSE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:45:00.1419840+00:00,admin,,,,,,,,,,,,,,,,,
000182,332369c398ef4235b1b687eb78574cf1,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:42:47.3615930+00:00,admin,,,,,,,,,,,,,,,,,
000182,002182d261024378bcbf6f97ee439e3c,Ref point is 1.24ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1.24,,FromBottomToTop,2021-04-30T22:42:47.3774330+00:00,admin,,,,,,,,,,,,,,,,,
000182,457bd5dcc17f412a849955176b4b369c,Ref point is 1.54ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1.54,,FromBottomToTop,2021-04-30T22:42:47.3946430+00:00,admin,,,,,,,,,,,,,,,,,
000182,b723cd7fe9ca4f088e7c0fa00a3bc578,TO 10 inch casing,same as Ref point is 1.54ft above LSD,NGVD29,FALSE,1969-12-31T00:00:00.0000000+00:00,ft,33.63,,FromBottomToTop,2021-06-21T20:15:35.9691190+00:00,k_price,,,,,,,,,,,,,,,,,1
000184,7a3460dde0cc412d822be78aa48544ae,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:42:47.4145090+00:00,admin,,,,,,,,,,,,,,,,,
000186,9df53e10e4c54a91ac9f009bada79c3a,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:42:47.4344750+00:00,admin,,,,,,,,,,,,,,,,,
000188,fe93b0ebb8de4e589636e090bb14bdd8,Ref point is 1.08ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1.08,,FromBottomToTop,2021-04-30T22:42:47.4550580+00:00,admin,,,,,,,,,,,,,,,,,
000189,dba576d3a7784681be3ac203b14915bf,Ref point is 0.58ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0.58,,FromBottomToTop,2021-04-30T22:42:47.4758090+00:00,admin,,,,,,,,,,,,,,,,,
000189,391f2b181ba04a12ab56025f6a7568cf,Ref point is 0.6ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0.6,,FromBottomToTop,2021-04-30T22:42:47.4930110+00:00,admin,,,,,,,,,,,,,,,,,
000190,e2637102e0004fd3b1fb936d1452a1f3,Ref point is 0.6ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0.6,,FromBottomToTop,2021-04-30T22:42:47.5130392+00:00,admin,,,,,,,,,,,,,,,,,
000191,07157d7bba61412c9e421d6247367e54,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:42:47.5339550+00:00,admin,,,,,,,,,,,,,,,,,
000192,2b02cb6d673443778989678c271b3972,Ref point is 0.75ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0.75,,FromBottomToTop,2021-04-30T22:42:47.5544520+00:00,admin,,,,,,,,,,,,,,,,,
000192,f1f96e2561c24c53a04fac0dcd97988d,Ref point is 1.2ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1.2,,FromBottomToTop,2021-04-30T22:42:47.5719800+00:00,admin,,,,,,,,,,,,,,,,,
000194,31acfaa938d34545bf3df7e6c293bd4a,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:42:47.5932980+00:00,admin,,,,,,,,,,,,,,,,,
000197,a7fbe6154fed4520ae5c79d0776a9fd1,Ref point is 1ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1,,FromBottomToTop,2021-04-30T22:42:47.6128440+00:00,admin,,,,,,,,,,,,,,,,,
000199,5597f3dae7ee438785dac7e067a531e5,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:42:47.6325290+00:00,admin,,,,,,,,,,,,,,,,,
000202,899df079253c4d8cb3a362e84b81a428,Ref point is 0.1ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0.1,,FromBottomToTop,2021-04-30T22:42:47.6531720+00:00,admin,,,,,,,,,,,,,,,,,
000202,113a6e8314ba4075856b6ee74554c08d,Ref point is 0.67ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0.67,,FromBottomToTop,2021-04-30T22:42:47.6701470+00:00,admin,,,,,,,,,,,,,,,,,
000202,8b78f2c8511e4ea799664c16f463d29d,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:42:47.6884652+00:00,admin,,,,,,,,,,,,,,,,,
000205,85d8cb3e46504e409020110517c0421a,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:42:47.7072150+00:00,admin,,,,,,,,,,,,,,,,,
000206,6a32b7608db04b4bb851c15a55bdccc3,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:42:47.7254700+00:00,admin,,,,,,,,,,,,,,,,,
000207,551aaa34884042cfb080f073e2d14de1,Ref point is 0.81ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0.81,,FromBottomToTop,2021-04-30T22:42:47.7460130+00:00,admin,,,,,,,,,,,,,,,,,
000207,baeff59159844774950adf1fa619d9d9,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:42:47.7620570+00:00,admin,,,,,,,,,,,,,,,,,
000208,65b51dbf47a84c1eb76f21e846439fa2,Ref point is 0.63ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0.63,,FromBottomToTop,2021-04-30T22:42:47.7792850+00:00,admin,,,,,,,,,,,,,,,,,
000208,f5ddb44589a94061adce33e6da8b14db,Ref point is 0.8ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0.8,,FromBottomToTop,2021-04-30T22:42:47.7946830+00:00,admin,,,,,,,,,,,,,,,,,
000208,e6aecd8137cd4dbdabaa6ced3f395a3f,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:42:47.8102850+00:00,admin,,,,,,,,,,,,,,,,,
000209,1199c6e1a7944f9daeae7e86f1d37b2f,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:42:47.8286310+00:00,admin,,,,,,,,,,,,,,,,,
000210,02294d8b03c746ca9fc72621ea54d172,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:42:47.8475330+00:00,admin,,,,,,,,,,,,,,,,,
000212,b0d6f59a1389439cae57bff9c6db98d5,Ref point is 2ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,2,,FromBottomToTop,2021-04-30T22:42:47.8674058+00:00,admin,,,,,,,,,,,,,,,,,
000215,eba1491c2f9d48a78e01fd8525c48390,Ref point is 0.98ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0.98,,FromBottomToTop,2021-04-30T22:42:47.8864040+00:00,admin,,,,,,,,,,,,,,,,,
000215,a0d17f65512b4a9290511d87f5c71cb3,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:42:47.9033670+00:00,admin,,,,,,,,,,,,,,,,,
000215,db6b92bdb97c47728c79abc64ee9a479,Ref point is 3.18ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,3.18,,FromBottomToTop,2021-04-30T22:42:47.9205360+00:00,admin,,,,,,,,,,,,,,,,,
000216,6ad92d7934974782a93fffadf39481c4,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:42:47.9391580+00:00,admin,,,,,,,,,,,,,,,,,
000217,1707d167b39049978c5245f4ebc6dbc5,Ref point is 0.8ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0.8,,FromBottomToTop,2021-04-30T22:42:47.9577570+00:00,admin,,,,,,,,,,,,,,,,,
000218,f10950477d0a481999dcd6e9f9911d48,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:42:47.9761450+00:00,admin,,,,,,,,,,,,,,,,,
000219,1ead5c33285a483db2c15d515050541c,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:42:47.9942210+00:00,admin,,,,,,,,,,,,,,,,,
000220,4a02a0387298446db9d4510dbaf50030,Ref point is 1ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1,,FromBottomToTop,2021-04-30T22:42:48.0187150+00:00,admin,,,,,,,,,,,,,,,,,
000221,4eca1446956b440ba3f6e4d99f208425,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:42:48.0473910+00:00,admin,,,,,,,,,,,,,,,,,
000223,7d5b2dfcfe6d43e7ae3835bdd8db759c,Ref point is 1.16ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1.16,,FromBottomToTop,2021-04-30T22:42:48.0781760+00:00,admin,,,,,,,,,,,,,,,,,
000225,f3abdade96594533b3e663fa3a0abe20,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:42:48.1069920+00:00,admin,,,,,,,,,,,,,,,,,
000226,40f8685b12494b0288e0b98e18264107,Ref point is 0.15ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0.15,,FromBottomToTop,2021-04-30T22:42:48.1290892+00:00,admin,,,,,,,,,,,,,,,,,
000226,156815e39d7741da95ef5d3f3b2fff22,Ref point is 0.15ft below LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,-0.15,,FromBottomToTop,2021-04-30T22:42:48.1466610+00:00,admin,,,,,,,,,,,,,,,,,
