Identifier,AttachmentType,AttachmentCategory,FileName,UniqueId,DateCreated,DateUploaded,UploadedByUser,Comment,Url,Tags,DateLastAccessed,GpsLatitude,GpsLongitude,Tags_0_UniqueId,Tags_0_Key,Tags_1_UniqueId,Tags_1_Key,Tags_2_UniqueId,Tags_2_Key,Tags_3_UniqueId,Tags_3_Key,Tags_4_UniqueId,Tags_4_Key,Tags_5_UniqueId,Tags_5_Key,Tags_6_UniqueId,Tags_6_Key
012960,Image,LocationPhoto,NWF12960_closeup1.jpg,2cf8d64c05df4308a2d62201d937616b,2022-12-01T18:53:33.4360000+00:00,2022-12-01T18:53:52.6438202+00:00,t_countryman,Closeup of wellhead w/ MP indicated,../../apps/v1/attachments/84278ynfzwdvz6i05r6ft8qm7/download,[],2023-07-27T17:24:27.1817137+00:00,30.46451111111111,-85.66632778,,,,,,,,,,,,,,
001417,Image,LocationPhoto,001417_20230322_SITE_1.JPG,4c1c9028070f43caa1c3dd8d06a31931,2023-07-18T19:11:06.0260000+00:00,2023-07-19T13:28:01.0761474+00:00,k_price,,../../apps/v1/attachments/d10com7f99et4y1b12o4ydtm5/download,,2023-07-27T17:20:26.8689386+00:00,30.37676111111111,-84.31708611,3155565e97f04240872d1e58e8582c78,Site Photo,,,,,,,,,,,,
001417,Image,LocationPhoto,001417_20230322_SITE_2.JPG,0d4c703c88a14d288a6f9282ffff5dfd,2023-07-18T19:11:06.1300000+00:00,2023-07-19T13:28:00.3453263+00:00,k_price,,../../apps/v1/attachments/onga6d2lupxcwfpokl1okf38/download,,2023-07-27T17:20:32.8584845+00:00,30.37668888888889,-84.31718333,3155565e97f04240872d1e58e8582c78,Site Photo,,,,,,,,,,,,
001417,Image,LocationPhoto,001417_20230322_MP.JPG,66a50bf655304c7aaf80d554f0ad9e57,2023-07-18T19:11:05.9380000+00:00,2023-07-19T13:27:58.7781848+00:00,k_price,,../../apps/v1/attachments/3ge2xpaxxis36ge46t6pkbutm/download,,2023-07-27T17:20:36.0973031+00:00,30.37674722222222,-84.31708611,cf772ffb411b461ca9554d5c77dd8d8d,MP,,,,,,,,,,,,
010134,Image,LocationPhoto,010134_upstream side of bridge_SITE2.JPG,231ea8bd5f9c4e2f8a25a3763333d427,2023-07-18T19:11:11.5170000+00:00,2023-07-19T16:17:13.2043708+00:00,k_price,,../../apps/v1/attachments/15fltdx6f8o70aclxrwc7dtxh/download,[],2023-07-27T17:22:11.2343868+00:00,,,,,,,,,,,,,,,,
004026,Image,LocationPhoto,004026_20230323_SITE.JPG,4269b273edfc4949b9e4162f4153f9b0,2023-07-18T19:11:08.6010000+00:00,2023-07-19T15:09:10.8827476+00:00,k_price,,../../apps/v1/attachments/a52uwzqoml9seg8c5bg4i9dh7/download,,2023-07-27T17:20:37.5894300+00:00,30.598663888888886,-84.57958889,3155565e97f04240872d1e58e8582c78,Site Photo,,,,,,,,,,,,
004026,Image,LocationPhoto,004026_20230323_MP.png,7068458710f347d896e4099b981ada11,2023-07-19T15:07:49.5830000+00:00,2023-07-19T15:09:09.6642260+00:00,k_price,,../../apps/v1/attachments/9vlkpbvm06236zd3dxohee1sh/download,,2023-07-27T17:20:40.0127401+00:00,,,cf772ffb411b461ca9554d5c77dd8d8d,MP,,,,,,,,,,,,
004430,Image,LocationPhoto,004430_20230321_MP.JPG,0a15adf2120247fa9d3e36e9007c420b,2023-07-18T19:11:08.8660000+00:00,2023-07-19T15:17:04.0140257+00:00,k_price,,../../apps/v1/attachments/6324zoy1iliee9wg3fybmqa1j/download,,2023-07-27T17:20:48.3028308+00:00,30.65653888888889,-84.21628611,cf772ffb411b461ca9554d5c77dd8d8d,MP,,,,,,,,,,,,
012961,Image,LocationPhoto,NWF12961_closeup1.jpg,7bdcc69ae5c34e47bd8f4351cd650fd6,2023-01-05T15:28:18.0670000+00:00,2023-01-05T15:29:46.5515697+00:00,t_countryman,Closeup of wellhead w/ MP indicated,../../apps/v1/attachments/3od30hvkipzv8co0ht4chw4y6/download,[],2023-07-27T17:24:09.2123222+00:00,,,,,,,,,,,,,,,,
012962,Image,LocationPhoto,NWF12962_closeup1.jpg,6b921f405add4ab5ba62a1159342dea8,2023-01-05T16:45:58.5540000+00:00,2023-01-05T16:47:30.9530555+00:00,t_countryman,Closeup of wellhead w/ MP indicated,../../apps/v1/attachments/p093ma7c1px4cso2h2obkpkp/download,[],2023-07-27T17:24:14.9751168+00:00,,,,,,,,,,,,,,,,
012693,Image,LocationPhoto,012693_SITE.png,ff228b7cfdb4468c8793d2ab0913517f,2023-07-19T15:46:27.5150000+00:00,2023-07-19T15:47:25.9695183+00:00,k_price,,../../apps/v1/attachments/b5741nh2o293ac9811hz985kw/download,,2023-07-27T17:20:57.6051856+00:00,,,3155565e97f04240872d1e58e8582c78,Site Photo,,,,,,,,,,,,
012693,Image,LocationPhoto,012693_20230321_MP.png,fcdcee1d36494bc38d84c04d1df7a365,2023-07-19T15:41:06.1210000+00:00,2023-07-19T15:47:24.8268789+00:00,k_price,,../../apps/v1/attachments/buszjfzgn5812jco25qqffat/download,,2023-07-27T17:21:03.5552027+00:00,,,cf772ffb411b461ca9554d5c77dd8d8d,MP,,,,,,,,,,,,
012693,Image,LocationPhoto,012693_012694_012695_20230322_SITE_2.JPG,43466484bf6d4509ab83bb40214b1df1,2023-07-18T19:11:11.6680000+00:00,2023-07-19T15:47:23.4513222+00:00,k_price,,../../apps/v1/attachments/6qnzc3kyvqpgrz6fbre6h4l6x/download,,2023-07-27T17:21:30.9817713+00:00,30.51161111111111,-83.87669444,3155565e97f04240872d1e58e8582c78,Site Photo,,,,,,,,,,,,
012963,Image,LocationPhoto,NWF12963_closeup1.jpg,ee4af66f991b4601aebadbe937d773dc,2023-01-05T17:51:18.0400000+00:00,2023-01-05T17:51:40.1400490+00:00,t_countryman,Closeup of wellhead w/ MP indicated,../../apps/v1/attachments/bhelw97ez7i4pcl34fmszpgt8/download,[],2023-07-27T17:24:21.9546282+00:00,,,,,,,,,,,,,,,,
012695,Image,LocationPhoto,012695_20230322_SITE.png,1f1e20edd96548a886aa680073298c74,2023-07-19T16:01:44.5570000+00:00,2023-07-19T16:03:57.1905204+00:00,k_price,,../../apps/v1/attachments/4ciokx2nsjimc0q3nwhv7xeby/download,,2023-07-27T17:21:33.4295548+00:00,,,3155565e97f04240872d1e58e8582c78,Site Photo,,,,,,,,,,,,
012695,Image,LocationPhoto,012695_20230321_MP.png,281a4cac57ef43d7985f9f6a0b15a093,2023-07-19T16:00:33.8530000+00:00,2023-07-19T16:03:56.7125146+00:00,k_price,,../../apps/v1/attachments/57ca4o728n6hkkkkqsazony2e/download,,2023-07-27T17:21:54.9345575+00:00,,,cf772ffb411b461ca9554d5c77dd8d8d,MP,,,,,,,,,,,,
012695,Image,LocationPhoto,012695_012693_012694_20230322_SITE_2.JPG,28abd89267c047debb4de8cff4533045,2023-07-18T19:11:11.6680000+00:00,2023-07-19T16:03:54.1464500+00:00,k_price,,../../apps/v1/attachments/956budrz3740qrddi1ic2lmdw/download,,2023-07-27T17:22:00.2546608+00:00,30.51161111111111,-83.87669444,3155565e97f04240872d1e58e8582c78,Site Photo,,,,,,,,,,,,
011359,Image,LocationPhoto,011359_Staff_MP.jpg,2a9903024c014e5b9649049bbf1b80e6,2023-07-19T16:22:26.3620000+00:00,2023-07-19T17:29:34.0191128+00:00,k_price,MP#28f92c462cc74c21a02683994b81feeb,../../apps/v1/attachments/cdoz3n5c4ykzlahfkhqgmlaqs/download,,2023-07-27T17:23:15.8648036+00:00,,,cf772ffb411b461ca9554d5c77dd8d8d,MP,,,,,,,,,,,,
000884,Image,LocationPhoto,000884_20230321_MP.jpg,eff2cc2339df4e3e9cd970ef2a8b2007,2023-07-18T19:11:05.4130000+00:00,2023-07-18T20:39:12.1678758+00:00,k_price,MP#4c013fa6b2bb47f8b1cb66723246f063,../../apps/v1/attachments/cx3ycfb0mfazildbv21ne92ok/download,,2023-07-27T17:23:45.4904545+00:00,,,cf772ffb411b461ca9554d5c77dd8d8d,MP,,,,,,,,,,,,
009132,Image,LocationPhoto,009132_20230321_MP.png,6ad3071e0a334075905684d501f299a8,2023-07-19T15:37:11.0210000+00:00,2023-07-19T15:37:43.1346746+00:00,k_price,,../../apps/v1/attachments/3uwuskcnnahw7buwkg3mgtx9w/download,,2023-07-27T17:20:51.6673347+00:00,,,cf772ffb411b461ca9554d5c77dd8d8d,MP,,,,,,,,,,,,
009132,Image,LocationPhoto,009132_20230321_SITE.JPG,bd37ffcd10d547ebae4236c8accd77ae,2023-07-18T19:11:10.6130000+00:00,2023-07-19T15:37:41.9300659+00:00,k_price,,../../apps/v1/attachments/cpf7a0vtkcuvmo5v2o5p4cq62/download,,2023-07-27T17:20:55.8492619+00:00,30.66022222222222,-84.20818333,3155565e97f04240872d1e58e8582c78,Site Photo,,,,,,,,,,,,
000977,Image,LocationPhoto,000977_20230323_MP.jpg,b8041d7386f349d99a6d507efb12c209,2023-07-18T19:11:05.6990000+00:00,2023-07-18T20:46:16.6341202+00:00,k_price,MP#dc1009b08d664a19a40db6d315b6b8b6,../../apps/v1/attachments/6237mwe82hou1tna8n79g5juz/download,,2023-07-27T17:23:54.3131282+00:00,,,cf772ffb411b461ca9554d5c77dd8d8d,MP,,,,,,,,,,,,
000978,Image,LocationPhoto,000978_20230323_MP.jpg,8e3f525203ba48eab38b509bc1fa5eea,2023-07-18T19:11:05.5730000+00:00,2023-07-18T20:48:13.1942838+00:00,k_price,MP#9ae78e2a15934161bfc51069f954c02b,../../apps/v1/attachments/e2irbwypsmfm9a2ds029fpdg3/download,,2023-07-27T17:24:15.7858859+00:00,,,cf772ffb411b461ca9554d5c77dd8d8d,MP,,,,,,,,,,,,
012949,Image,LocationPhoto,012949_012796_20230328_MP.png,64091e6fc57c4d709f73fb572c5981e7,2023-07-19T16:11:05.7230000+00:00,2023-07-19T16:13:22.3379728+00:00,k_price,,../../apps/v1/attachments/all8afztgxvnpsgz1ttco4296/download,,2023-07-27T17:22:08.0775606+00:00,,,cf772ffb411b461ca9554d5c77dd8d8d,MP,,,,,,,,,,,,
008466,Image,LocationPhoto,008466_SITE.jpg,ac44c71c60f54999b1fb0ae895b1dbf2,2023-07-19T16:22:24.9650000+00:00,2023-07-19T16:52:10.2272107+00:00,k_price,,../../apps/v1/attachments/cfrtj3ew88asxr1s03stv012f/download,,2023-07-27T17:22:12.7757516+00:00,,,3155565e97f04240872d1e58e8582c78,Site Photo,,,,,,,,,,,,
000372,Image,LocationPhoto,000372_20230320_SITE_1.jpg,a06f0cf2977a426f8e2cf47cfb4ac6f5,2023-07-18T19:11:03.8840000+00:00,2023-07-18T19:38:58.8576538+00:00,k_price,,../../apps/v1/attachments/95sft3mfh6r7ywymdy3x2171u/download,,2023-07-27T17:22:27.8772039+00:00,,,3155565e97f04240872d1e58e8582c78,Site Photo,,,,,,,,,,,,
002415,Image,LocationPhoto,002415_MP.jpg,bf658ede181b444893c5bf626dcf5e33,2023-07-19T16:22:24.1360000+00:00,2023-07-19T16:27:22.4564456+00:00,k_price,MP#907b85170e9a4496aa2f2f1ff147c201,../../apps/v1/attachments/19azncmdo9tl6lnge3auywlbb/download,,2023-07-27T17:22:25.7832915+00:00,,,cf772ffb411b461ca9554d5c77dd8d8d,MP,,,,,,,,,,,,
